,id,number_of_seasons,number_of_episodes,vote_count,vote_average,popularity,episode_run_time
52855,88138,1,1,0,0.0,0.6,52
52856,88130,1,2,0,0.0,0.0,0
52857,100373,1,10,0,0.0,1.827,26
52858,154186,1,6,0,0.0,1.164,42
52859,126427,1,52,0,0.0,0.6,0
52860,65044,1,1,0,0.0,0.6,0
52861,69029,4,28,0,0.0,1.924,46
52862,138268,1,1,0,0.0,1.061,80
52863,124321,1,4,0,0.0,0.6,55
52864,132966,1,1,0,0.0,0.6,0
52865,106305,1,2,0,0.0,0.6,0
52866,71125,1,10,0,0.0,0.6,0
52867,108711,1,74,0,0.0,0.965,0
52868,69028,8,49,0,0.0,6.794,35
52869,126492,1,14,0,0.0,0.95,0
52870,107482,1,8,0,0.0,1.249,0
52871,117567,1,6,0,0.0,2.049,0
52872,100357,2,22,0,0.0,0.695,22
52873,235500,1,1,0,0.0,0.6,0
52874,124322,1,10,0,0.0,0.848,45
52875,133101,1,1,0,0.0,0.6,0
52876,65048,1,1,0,0.0,1.376,44
52877,230941,1,1,0,0.0,0.6,0
52878,76457,2,60,0,0.0,0.84,45
52879,216703,1,3,0,0.0,0.6,44
52880,75075,7,105,0,0.0,9.764,46
52881,119904,1,20,0,0.0,0.84,0
52882,75090,1,11,0,0.0,0.632,0
52883,127754,1,6,0,0.0,0.6,0
52884,195284,1,1,0,0.0,0.6,0
52885,89178,1,8,0,0.0,0.6,41
52886,89177,1,1,0,0.0,0.6,0
52887,110281,1,1,0,0.0,0.601,0
52888,71163,1,1,0,0.0,0.6,0
52889,223835,1,1,0,0.0,0.0,0
52890,127751,1,8,0,0.0,0.932,30
52891,96847,2,14,0,0.0,0.6,0
52892,127761,1,8,0,0.0,1.511,0
52893,233216,1,40,0,0.0,0.652,0
52894,96899,1,1,0,0.0,0.6,0
52895,119905,1,8,0,0.0,0.6,0
52896,235405,1,11,0,0.0,9.759,0
52897,141838,2,1,0,0.0,0.6,30
52898,67745,1,3,0,0.0,0.6,45
52899,103184,1,1,0,0.0,0.6,0
52900,127724,1,8,0,0.0,0.6,0
52901,127722,1,9,0,0.0,1.543,0
52902,89239,1,4,0,0.0,0.6,28
52903,155963,1,6,0,0.0,0.6,0
52904,89189,1,1,0,0.0,0.6,0
52905,89194,1,1,0,0.0,0.6,0
52906,96503,1,8,0,0.0,2.338,0
52907,228081,1,1,0,0.0,0.6,0
52908,209785,1,1,0,0.0,0.6,0
52909,209782,1,20,0,0.0,0.621,0
52910,70874,1,1,0,0.0,0.6,0
52911,130092,1,5,0,0.0,0.6,0
52912,92121,1,4,0,0.0,0.856,0
52913,79183,1,10,0,0.0,0.6,0
52914,117876,1,168,0,0.0,1.112,60
52915,232478,3,18,0,0.0,0.639,0
52916,223828,1,1,0,0.0,0.999,0
52917,205305,1,1,0,0.0,0.6,0
52918,79193,1,2,0,0.0,0.6,0
52919,89127,1,1,0,0.0,0.601,0
52920,130644,1,3,0,0.0,0.6,59
52921,223889,2,68,0,0.0,2.542,0
52922,127782,1,12,0,0.0,0.6,0
52923,223886,1,10,0,0.0,0.6,0
52924,205393,1,1,0,0.0,0.6,0
52925,130009,1,3,0,0.0,0.6,45
52926,227524,1,1,0,0.0,0.6,0
52927,73597,2,18,0,0.0,1.4,107
52928,209777,1,1,0,0.0,0.6,0
52929,79191,1,0,0,0.0,0.6,0
52930,129589,1,9,0,0.0,0.84,0
52931,195282,1,1,0,0.0,0.6,0
52932,89146,1,1,0,0.0,0.6,0
52933,235402,1,1,0,0.0,3.172,0
52934,98328,1,22,0,0.0,0.814,0
52935,124379,1,1,0,0.0,0.6,0
52936,217589,1,4,0,0.0,0.6,52
52937,138244,8,1,0,0.0,0.0,0
52938,217593,1,6,0,0.0,0.911,25
52939,204929,1,1,0,0.0,0.6,0
52940,204926,1,37,0,0.0,0.673,45
52941,107402,1,1,0,0.0,0.6,0
52942,217599,1,6,0,0.0,0.731,18
52943,205497,1,1,0,0.0,0.6,23
52944,83780,1,10,0,0.0,1.327,0
52945,204924,1,10,0,0.0,0.701,0
52946,96851,5,104,0,0.0,2.844,30
52947,229214,1,12,0,0.0,2.577,0
52948,88932,2,15,0,0.0,3.036,22
52949,220592,1,59,0,0.0,2.476,2
52950,96896,1,26,0,0.0,6.957,22
52951,195037,1,4,0,0.0,0.847,0
52952,223359,1,1,0,0.0,0.6,0
52953,96866,1,10,0,0.0,0.831,0
52954,98327,1,1,0,0.0,0.6,0
52955,110300,1,15,0,0.0,0.6,0
52956,89179,1,1,0,0.0,0.6,0
52957,232993,1,2,0,0.0,0.6,0
52958,47362,2,24,0,0.0,0.636,7
52959,89192,1,1,0,0.0,0.6,0
52960,127780,4,22,0,0.0,0.6,0
52961,205301,1,13,0,0.0,1.064,13
52962,205496,1,2,0,0.0,1.176,59
52963,117888,1,8,0,0.0,1.043,60
52964,96898,1,4,0,0.0,0.6,14
52965,222419,2,1,0,0.0,0.6,0
52966,96876,1,8,0,0.0,0.89,45
52967,234871,1,1,0,0.0,15.616,0
52968,227738,1,1,0,0.0,0.6,0
52969,79693,1,26,0,0.0,1.896,30
52970,97910,2,8,0,0.0,1.4,0
52971,92129,1,6,0,0.0,0.6,0
52972,89243,2,10,0,0.0,1.143,0
52973,223856,1,1,0,0.0,0.0,0
52974,108800,1,1,0,0.0,0.6,0
52975,127767,2,20,0,0.0,0.846,0
52976,232985,1,3,0,0.0,1.463,89
52977,205422,1,1,0,0.0,1.235,0
52978,211895,1,1,0,0.0,0.914,10
52979,195039,2,28,0,0.0,1.576,5
52980,67655,1,2,0,0.0,0.6,0
52981,90249,1,1,0,0.0,0.896,0
52982,98381,1,3,0,0.0,0.6,46
52983,232440,1,16,0,0.0,0.946,0
52984,92127,1,8,0,0.0,0.6,43
52985,120125,2,4,0,0.0,1.4,25
52986,205473,1,1,0,0.0,0.6,0
52987,133128,1,40,0,0.0,1.4,0
52988,211898,5,15,0,0.0,0.849,0
52989,96865,1,3,0,0.0,0.603,60
52990,127779,3,18,0,0.0,1.4,0
52991,64009,1,15,0,0.0,4.904,42
52992,232995,1,39,0,0.0,0.6,0
52993,233201,1,6,0,0.0,0.642,0
52994,223847,1,1,0,0.0,0.0,0
52995,223848,1,1,0,0.0,0.0,0
52996,209771,1,1,0,0.0,0.6,0
52997,108701,1,26,0,0.0,0.808,0
52998,233000,1,1,0,0.0,0.6,0
52999,118063,1,6,0,0.0,0.6,45
53000,127763,1,1,0,0.0,0.612,45
53001,92632,1,6,0,0.0,2.57,50
53002,223315,1,1,0,0.0,0.6,26
53003,96522,1,20,0,0.0,3.821,30
53004,158578,1,12,0,0.0,2.31,24
53005,133129,1,1,0,0.0,0.6,0
53006,127771,1,4,0,0.0,1.371,0
53007,92200,1,13,0,0.0,2.282,0
53008,92667,5,15,0,0.0,2.652,230
53009,235401,1,6,0,0.0,12.298,0
53010,216756,1,44,0,0.0,1.944,0
53011,227774,1,1,0,0.0,0.6,0
53012,114356,1,14,0,0.0,2.62,0
53013,158577,1,13,0,0.0,2.24,26
53014,209787,1,2,0,0.0,0.6,92
53015,64030,1,6,0,0.0,1.445,14
53016,127760,1,1,0,0.0,0.6,0
53017,127725,1,40,0,0.0,5.379,0
53018,96036,1,2,0,0.0,0.6,0
53019,96035,8,236,0,0.0,12.425,45
53020,79143,1,8,0,0.0,0.6,0
53021,127756,1,1,0,0.0,1.422,0
53022,127774,1,163,0,0.0,44.831,30
53023,127772,1,6,0,0.0,0.6,0
53024,223849,1,1,0,0.0,0.0,0
53025,96846,1,1,0,0.0,0.6,0
53026,205478,1,1,0,0.0,0.6,47
53027,234899,1,6,0,0.0,13.274,0
53028,103187,1,1,0,0.0,0.6,0
53029,227514,1,6,0,0.0,0.728,44
53030,89147,1,1,0,0.0,0.6,0
53031,223852,1,1,0,0.0,0.0,0
53032,223851,1,1,0,0.0,0.0,0
53033,92122,1,1,0,0.0,0.6,0
53034,108787,1,8,0,0.0,0.6,0
53035,223892,1,6,0,0.0,0.6,0
53036,127750,2,20,0,0.0,0.899,15
53037,127784,1,1,0,0.0,1.289,0
53038,92199,1,20,0,0.0,0.636,0
53039,233286,1,2,0,0.0,1.293,60
53040,116505,1,4,0,0.0,0.6,0
53041,116501,1,13,0,0.0,1.634,30
53042,233204,1,1,0,0.0,0.6,0
53043,200203,1,14,0,0.0,0.6,6
53044,103110,1,41,0,0.0,0.6,0
53045,137200,1,10,0,0.0,0.622,16
53046,107046,1,1,0,0.0,1.176,44
53047,116503,1,8,0,0.0,0.6,0
53048,89151,1,1,0,0.0,0.6,0
53049,195281,1,1,0,0.0,0.6,0
53050,96891,1,8,0,0.0,0.6,0
53051,155950,1,1,0,0.0,0.6,0
53052,158105,3,67,0,0.0,0.6,0
53053,158101,1,6,0,0.0,1.176,0
53054,127755,1,1,0,0.0,0.6,0
53055,200274,1,9,0,0.0,0.6,0
53056,92125,1,4,0,0.0,0.6,0
53057,235403,1,1,0,0.0,0.616,0
53058,120127,1,4,0,0.0,1.468,39
53059,130061,1,13,0,0.0,2.213,0
53060,97933,1,2,0,0.0,0.946,90
53061,223862,1,1,0,0.0,0.0,0
53062,101981,1,1,0,0.0,0.6,0
53063,97911,1,7,0,0.0,0.6,22
53064,90220,2,14,0,0.0,0.6,0
53065,89168,1,1,0,0.0,0.6,0
53066,101985,1,1,0,0.0,0.6,0
53067,112902,1,4,0,0.0,1.622,0
53068,234819,1,4,0,0.0,3.459,20
53069,124760,1,1,0,0.0,0.643,0
53070,129849,1,1,0,0.0,0.6,0
53071,120936,2,23,0,0.0,0.812,22
53072,196406,1,60,0,0.0,0.847,6
53073,155982,1,13,0,0.0,0.886,24
53074,89265,1,1,0,0.0,0.6,0
53075,89150,1,30,0,0.0,1.843,0
53076,110288,1,2,0,0.0,0.6,0
53077,127787,6,246,0,0.0,3.608,10
53078,232952,1,22,0,0.0,4.101,0
53079,64417,1,2,0,0.0,0.6,1
53080,206660,1,1,0,0.0,0.6,11
53081,206658,1,1,0,0.0,0.6,0
53082,153864,1,52,0,0.0,14.427,12
53083,120176,1,7,0,0.0,0.6,0
53084,223850,1,1,0,0.0,0.0,0
53085,223805,1,1,0,0.0,0.62,0
53086,223803,1,1,0,0.0,0.6,0
53087,153811,1,1,0,0.0,0.989,110
53088,91044,2,70,0,0.0,9.262,0
53089,130055,1,4,0,0.0,0.6,0
53090,89281,1,5,0,0.0,0.779,0
53091,89195,1,1,0,0.0,0.6,0
53092,96083,4,28,0,0.0,1.46,24
53093,110279,1,5,0,0.0,1.547,50
53094,153875,1,4,0,0.0,0.6,0
53095,110271,1,51,0,0.0,1.487,0
53096,126500,1,4,0,0.0,0.6,0
53097,153839,1,3,0,0.0,0.6,42
53098,98363,1,5,0,0.0,0.6,0
53099,153828,1,10,0,0.0,0.6,20
53100,114331,1,26,0,0.0,0.6,0
53101,114309,2,20,0,0.0,1.457,0
53102,89163,1,30,0,0.0,2.137,35
53103,213672,1,1,0,0.0,0.6,0
53104,104082,1,35,0,0.0,1.217,0
53105,127696,1,7,0,0.0,0.6,0
53106,219478,1,3,0,0.0,0.6,0
53107,133682,1,38,0,0.0,1.4,0
53108,92463,1,6,0,0.0,0.6,0
53109,220510,2,21,0,0.0,3.026,0
53110,115636,1,3,0,0.0,0.6,30
53111,104061,2,17,0,0.0,0.6,0
53112,221226,1,27,0,0.0,2.175,44
53113,222452,1,1,0,0.0,0.6,42
53114,222479,1,1,0,0.0,0.6,0
53115,78433,2,73,0,0.0,1.1,22
53116,219212,1,10,0,0.0,0.6,0
53117,219211,1,100,0,0.0,3.457,35
53118,219210,1,1,0,0.0,0.6,0
53119,219227,1,10,0,0.0,3.138,0
53120,213667,1,3,0,0.0,0.6,0
53121,126404,1,13,0,0.0,0.61,0
53122,128552,1,12,0,0.0,0.6,40
53123,128512,1,4,0,0.0,1.4,0
53124,216461,1,1,0,0.0,0.6,0
53125,216457,3,8,0,0.0,0.6,0
53126,129846,1,1,0,0.0,0.6,11
53127,110182,1,1,0,0.0,0.6,0
53128,213680,1,43,0,0.0,2.944,0
53129,213659,1,2,0,0.0,0.647,0
53130,126479,1,6,0,0.0,1.118,60
53131,128553,3,39,0,0.0,0.6,27
53132,104089,1,6,0,0.0,0.6,0
53133,124784,1,3,0,0.0,0.6,24
53134,211637,1,2,0,0.0,0.692,70
53135,91258,1,36,0,0.0,2.91,45
53136,216488,1,1,0,0.0,0.6,0
53137,73675,1,1,0,0.0,0.6,0
53138,110136,1,1,0,0.0,0.6,0
53139,196055,1,5,0,0.0,0.823,0
53140,213697,2,52,0,0.0,0.611,13
53141,121783,1,3,0,0.0,0.645,0
53142,133650,1,32,0,0.0,0.6,0
53143,124761,2,40,0,0.0,1.4,0
53144,216489,1,1,0,0.0,0.6,5
53145,110102,2,78,0,0.0,17.951,0
53146,121755,1,6,0,0.0,0.84,0
53147,216484,1,8,0,0.0,2.812,0
53148,220511,1,9,0,0.0,1.083,0
53149,92458,2,7,0,0.0,0.6,45
53150,93997,2,4,0,0.0,0.6,0
53151,128550,1,5,0,0.0,0.982,150
53152,216452,3,15,0,0.0,0.6,0
53153,216449,1,2,0,0.0,0.6,45
53154,220509,1,11,0,0.0,0.6,0
53155,216464,1,10,0,0.0,0.6,0
53156,213673,1,2,0,0.0,1.691,0
53157,133602,1,13,0,0.0,0.6,0
53158,104095,1,1,0,0.0,0.84,0
53159,110101,1,1,0,0.0,0.855,0
53160,216450,1,30,0,0.0,1430.929,0
53161,78160,1,1,0,0.0,0.6,0
53162,129546,1,4,0,0.0,0.6,45
53163,64213,1,26,0,0.0,1.695,0
53164,216777,2,4,0,0.0,1.417,59
53165,216774,1,4,0,0.0,0.6,45
53166,137110,2,45,0,0.0,3.112,3
53167,223827,1,8,0,0.0,1.576,0
53168,114329,1,2,0,0.0,0.6,0
53169,233274,1,1,0,0.0,1.17,0
53170,195772,1,52,0,0.0,0.6,0
53171,155968,1,26,0,0.0,0.6,0
53172,216710,1,2,0,0.0,0.6,0
53173,223874,1,8,0,0.0,0.6,0
53174,91037,1,8,0,0.0,1.389,43
53175,91033,1,6,0,0.0,0.84,0
53176,91032,1,30,0,0.0,1.208,45
53177,101982,1,1,0,0.0,0.6,0
53178,89197,1,1,0,0.0,0.6,0
53179,70173,1,6,0,0.0,0.6,0
53180,78155,2,22,0,0.0,0.778,0
53181,206662,1,1,0,0.0,0.6,47
53182,228069,1,15,0,0.0,0.628,0
53183,223570,1,10,0,0.0,1.432,0
53184,227726,1,7,0,0.0,0.849,43
53185,114357,1,3,0,0.0,0.6,0
53186,233239,1,8,0,0.0,25.351,0
53187,195242,1,3,0,0.0,0.84,15
53188,108771,1,22,0,0.0,0.6,0
53189,114310,1,10,0,0.0,0.6,25
53190,129513,1,1,0,0.0,0.6,49
53191,195776,1,2,0,0.0,0.6,0
53192,158560,1,3,0,0.0,0.914,0
53193,117592,1,6,0,0.0,1.72,0
53194,89246,1,6,0,0.0,2.216,0
53195,223860,1,1,0,0.0,0.0,0
53196,78142,1,3,0,0.0,0.6,0
53197,110220,3,21,0,0.0,0.6,40
53198,127785,1,6,0,0.0,0.642,42
53199,223801,1,4,0,0.0,0.6,0
53200,97975,1,1,0,0.0,0.6,20
53201,220953,1,30,0,0.0,1.481,45
53202,223857,1,1,0,0.0,0.0,0
53203,103371,2,26,0,0.0,0.849,10
53204,110295,1,7,0,0.0,0.692,0
53205,131541,1,2,0,0.0,1.382,81
53206,124357,2,10,0,0.0,0.944,40
53207,153866,1,13,0,0.0,3.14,24
53208,131599,1,1,0,0.0,0.6,25
53209,220903,3,30,0,0.0,0.6,0
53210,79415,1,5,0,0.0,0.932,0
53211,195221,1,26,0,0.0,0.6,13
53212,97977,1,1,0,0.0,0.6,0
53213,203564,1,3,0,0.0,0.6,51
53214,220917,1,1,0,0.0,0.6,0
53215,98331,1,10,0,0.0,0.638,45
53216,88200,1,5,0,0.0,0.6,0
53217,131596,1,1,0,0.0,0.926,45
53218,111645,1,15,0,0.0,1.711,30
53219,220928,1,1,0,0.0,0.6,0
53220,110266,1,30,0,0.0,0.894,45
53221,155965,1,1,0,0.0,0.6,0
53222,89129,1,1,0,0.0,0.6,0
53223,108792,1,1,0,0.0,0.6,0
53224,130059,1,5,0,0.0,0.6,0
53225,108797,1,53,0,0.0,1.793,0
53226,110272,1,20,0,0.0,1.4,40
53227,127705,1,7,0,0.0,1.232,0
53228,108794,1,6,0,0.0,0.6,0
53229,89241,3,4,0,0.0,0.6,0
53230,120115,2,20,0,0.0,0.6,25
53231,111653,1,1,0,0.0,0.6,10
53232,111648,1,8,0,0.0,0.6,50
53233,131592,1,10,0,0.0,0.6,0
53234,98389,1,1,0,0.0,0.809,45
53235,231050,1,3,0,0.0,0.6,0
53236,233300,1,1,0,0.0,0.6,0
53237,111601,1,51,0,0.0,1.443,22
53238,195244,1,5,0,0.0,0.897,0
53239,111676,1,2,0,0.0,0.6,0
53240,217650,3,55,0,0.0,48.091,0
53241,69789,1,7,0,0.0,1.4,20
53242,88746,1,8,0,0.0,1.471,45
53243,101849,2,26,0,0.0,2.773,23
53244,129865,1,1,0,0.0,0.6,50
53245,234859,1,24,0,0.0,21.316,45
53246,219403,1,12,0,0.0,1.385,0
53247,219482,1,1,0,0.0,1.4,0
53248,118014,1,1,0,0.0,0.606,7
53249,129291,1,1,0,0.0,0.6,68
53250,69525,1,1,0,0.0,1.131,20
53251,112291,1,3,0,0.0,0.84,0
53252,216438,1,12,0,0.0,0.6,0
53253,120964,1,3,0,0.0,1.4,0
53254,158657,1,1,0,0.0,0.6,0
53255,216456,1,1,0,0.0,0.6,0
53256,69750,1,16,0,0.0,1.1,0
53257,69771,1,2,0,0.0,0.6,0
53258,69792,1,6,0,0.0,1.156,0
53259,216417,1,5,0,0.0,0.6,0
53260,111640,1,1,0,0.0,0.6,0
53261,216439,1,1,0,0.0,0.6,0
53262,234806,1,9,0,0.0,8.057,0
53263,118024,1,78,0,0.0,0.6,0
53264,219453,1,6,0,0.0,0.84,0
53265,219423,1,14,0,0.0,5.194,40
53266,158698,1,52,0,0.0,9.844,11
53267,222485,1,1,0,0.0,1.1,25
53268,127654,3,18,0,0.0,2.649,0
53269,221218,1,1,0,0.0,0.6,0
53270,221285,1,18,0,0.0,0.834,70
53271,205832,1,1,0,0.0,0.6,0
53272,211672,4,4,0,0.0,0.6,12
53273,88863,1,14,0,0.0,0.6,0
53274,211644,1,70,0,0.0,0.6,26
53275,211654,1,20,0,0.0,1.249,0
53276,211623,1,8,0,0.0,0.6,60
53277,211653,1,4,0,0.0,0.628,60
53278,219411,1,78,0,0.0,9.398,0
53279,78452,3,1,0,0.0,0.6,0
53280,93950,1,12,0,0.0,0.6,0
53281,92411,1,1,0,0.0,0.85,0
53282,93797,1,8,0,0.0,0.6,0
53283,78499,1,1,0,0.0,0.6,0
53284,222441,1,1,0,0.0,0.6,0
53285,219414,1,1,0,0.0,0.6,0
53286,127686,3,24,0,0.0,1.526,12
53287,230966,1,1,0,0.0,0.6,0
53288,93933,1,6,0,0.0,0.6,0
53289,234818,1,5,0,0.0,4.837,20
53290,219465,1,10,0,0.0,2.053,90
53291,219462,1,6,0,0.0,0.69,0
53292,134167,1,2,0,0.0,0.6,0
53293,134184,1,5,0,0.0,0.6,0
53294,99670,1,1,0,0.0,0.6,0
53295,134177,1,1,0,0.0,0.6,0
53296,134107,1,1,0,0.0,0.6,70
53297,134106,1,1,0,0.0,0.6,0
53298,129292,1,8,0,0.0,0.0,0
53299,110110,1,1,0,0.0,0.6,0
53300,88721,1,1,0,0.0,0.6,0
53301,112203,1,5,0,0.0,0.6,0
53302,128503,1,12,0,0.0,0.666,26
53303,104091,1,4,0,0.0,0.6,0
53304,134105,1,1,0,0.0,0.602,0
53305,120946,1,50,0,0.0,2.156,60
53306,220542,1,24,0,0.0,7.767,24
53307,205858,1,15,0,0.0,1.725,0
53308,231874,3,20,0,0.0,1.03,0
53309,82410,1,20,0,0.0,0.6,0
53310,82404,1,0,0,0.0,1.137,45
53311,69764,1,1,0,0.0,2.308,0
53312,216407,1,8,0,0.0,1.194,0
53313,73687,1,4,0,0.0,1.839,60
53314,231888,1,17,0,0.0,0.6,0
53315,82405,1,15,0,0.0,1.148,0
53316,134102,1,1,0,0.0,0.6,0
53317,134166,1,1,0,0.0,0.6,0
53318,133699,1,22,0,0.0,0.6,0
53319,78415,1,1,0,0.0,0.6,0
53320,154808,2,10,0,0.0,1.102,0
53321,112292,1,6,0,0.0,0.647,24
53322,65424,1,15,0,0.0,2.887,108
53323,65419,1,4,0,0.0,1.4,60
53324,69600,1,15,0,0.0,0.6,0
53325,155102,1,1,0,0.0,0.6,0
53326,116715,2,21,0,0.0,1.311,0
53327,110168,1,16,0,0.0,1.884,0
53328,73690,1,5,0,0.0,0.845,45
53329,110179,1,74,0,0.0,0.848,0
53330,73686,1,4,0,0.0,0.6,0
53331,216444,1,1,0,0.0,0.6,0
53332,111638,1,1,0,0.0,0.6,0
53333,231896,1,6,0,0.0,1.73,0
53334,231895,1,9,0,0.0,16.002,0
53335,134181,1,10,0,0.0,1.05,0
53336,134183,1,6,0,0.0,0.861,0
53337,116716,1,10,0,0.0,0.84,45
53338,219470,1,4,0,0.0,0.6,0
53339,219469,1,7,0,0.0,1.182,0
53340,219468,1,8,0,0.0,0.6,30
53341,229234,1,13,0,0.0,1.553,0
53342,120941,1,4,0,0.0,0.659,0
53343,219457,1,1,0,0.0,0.6,0
53344,133601,1,12,0,0.0,0.892,46
53345,120958,1,1,0,0.0,0.6,0
53346,211669,1,1,0,0.0,0.6,0
53347,205878,1,1,0,0.0,0.6,0
53348,211624,1,1,0,0.0,2.457,0
53349,134165,1,1,0,0.0,0.6,0
53350,211652,1,15,0,0.0,1.118,0
53351,104097,1,3,0,0.0,0.6,0
53352,154175,2,16,0,0.0,1.781,50
53353,222432,1,45,0,0.0,1.309,5
53354,219473,1,1,0,0.0,0.985,0
53355,222469,1,1,0,0.0,0.6,28
53356,217627,1,1,0,0.0,0.6,0
53357,219454,1,6,0,0.0,0.662,0
53358,219467,1,10,0,0.0,0.663,0
53359,234821,1,6,0,0.0,4.361,0
53360,129691,6,6,0,0.0,1.273,0
53361,222480,1,1,0,0.0,0.6,21
53362,219458,1,1,0,0.0,0.6,0
53363,120959,2,4,0,0.0,0.84,60
53364,120955,2,19,0,0.0,0.662,0
53365,129288,1,5,0,0.0,1.624,0
53366,13074,1,9,0,0.0,1.824,0
53367,196407,2,52,0,0.0,0.954,13
53368,213656,1,2,0,0.0,0.6,126
53369,216421,1,1,0,0.0,0.6,0
53370,158641,1,5,0,0.0,0.6,0
53371,133605,1,1,0,0.0,0.6,0
53372,216454,1,15,0,0.0,0.689,0
53373,219214,1,14,0,0.0,0.6,0
53374,206394,1,10,0,0.0,0.6,0
53375,110077,2,29,0,0.0,1.806,0
53376,231817,1,2,0,0.0,0.6,0
53377,231830,1,6,0,0.0,1.243,0
53378,83093,1,4,0,0.0,0.6,0
53379,196006,1,7,0,0.0,1.631,85
53380,104267,1,1,0,0.0,1.097,0
53381,138292,2,1,0,0.0,0.6,30
53382,93982,1,54,0,0.0,4.762,45
53383,234809,1,3,0,0.0,3.346,14
53384,231831,1,8,0,0.0,0.903,0
53385,104077,1,6,0,0.0,0.6,0
53386,205840,1,1,0,0.0,0.912,38
53387,104266,1,2,0,0.0,0.6,0
53388,127673,2,9,0,0.0,0.6,0
53389,104074,1,2,0,0.0,0.6,0
53390,116722,1,2,0,0.0,1.729,90
53391,123934,1,1,0,0.0,0.6,0
53392,230920,1,10,0,0.0,1.005,46
53393,222450,1,1,0,0.0,0.6,20
53394,79483,1,2,0,0.0,0.6,0
53395,222443,1,1,0,0.0,1.188,0
53396,118982,1,1,0,0.0,0.6,0
53397,88109,1,24,0,0.0,0.968,0
53398,126046,1,13,0,0.0,1.511,90
53399,211671,1,1,0,0.0,0.6,8
53400,205855,1,1,0,0.0,0.6,0
53401,221266,1,24,0,0.0,0.6,0
53402,222499,1,40,0,0.0,0.6,0
53403,222498,1,1,0,0.0,0.6,167
53404,135166,1,1,0,0.0,0.6,0
53405,78447,1,6,0,0.0,0.6,43
53406,120992,1,10,0,0.0,1.228,0
53407,231818,1,12,0,0.0,1.4,0
53408,231879,4,14,0,0.0,0.6,0
53409,231055,1,1,0,0.0,0.6,0
53410,132956,1,8,0,0.0,0.603,22
53411,103880,2,4,0,0.0,1.4,29
53412,196095,1,4,0,0.0,1.4,90
53413,219406,1,62,0,0.0,10.123,35
53414,219472,1,9,0,0.0,1.17,0
53415,154200,1,10,0,0.0,0.6,45
53416,132943,1,2,0,0.0,0.656,50
53417,132938,1,1,0,0.0,1.738,0
53418,69747,1,1,0,0.0,0.6,0
53419,221290,1,1,0,0.0,0.6,0
53420,230921,1,21,0,0.0,2.136,0
53421,118002,1,4,0,0.0,0.6,40
53422,118934,1,4,0,0.0,0.6,45
53423,88198,1,23,0,0.0,4.91,15
53424,118983,1,1,0,0.0,0.608,0
53425,88190,1,13,0,0.0,0.852,60
53426,118003,1,8,0,0.0,0.6,22
53427,222475,1,1,0,0.0,0.6,53
53428,215890,1,6,0,0.0,0.6,0
53429,127636,1,6,0,0.0,0.6,25
53430,222476,1,1,0,0.0,0.6,0
53431,78432,1,42,0,0.0,5.487,0
53432,222430,1,1,0,0.0,0.6,0
53433,219407,1,1,0,0.0,0.0,16
53434,195290,1,9,0,0.0,0.695,0
53435,211876,1,3,0,0.0,0.6,0
53436,195286,1,3,0,0.0,1.743,0
53437,92189,1,6,0,0.0,0.61,30
53438,77505,1,14,0,0.0,2.539,22
53439,212004,1,9,0,0.0,0.6,26
53440,155984,1,13,0,0.0,1.192,48
53441,115392,1,3,0,0.0,1.742,150
53442,116510,1,4,0,0.0,0.6,0
53443,195720,1,27,0,0.0,4.098,0
53444,110289,1,13,0,0.0,1.284,45
53445,96084,1,10,0,0.0,0.84,30
53446,92181,1,28,0,0.0,5.83,0
53447,233222,1,4,0,0.0,1.885,0
53448,158572,2,3,0,0.0,0.6,0
53449,155995,3,3,0,0.0,0.6,22
53450,155939,1,1,0,0.0,0.6,0
53451,212007,1,4,0,0.0,0.6,0
53452,77554,2,14,0,0.0,1.148,60
53453,89206,1,1,0,0.0,0.6,0
53454,110265,1,12,0,0.0,2.067,60
53455,114398,1,17,0,0.0,2.029,0
53456,195753,1,8,0,0.0,0.6,10
53457,103339,1,30,0,0.0,0.6,0
53458,153876,1,5,0,0.0,0.6,0
53459,77511,2,20,0,0.0,0.6,45
53460,92126,1,4,0,0.0,0.633,0
53461,234722,5,6,0,0.0,2.856,0
53462,110263,1,1,0,0.0,0.6,0
53463,89215,1,30,0,0.0,1.156,0
53464,232451,1,3,0,0.0,0.6,0
53465,205337,1,36,0,0.0,0.6,0
53466,72004,1,10,0,0.0,1.659,0
53467,98398,1,5,0,0.0,0.6,42
53468,114352,2,48,0,0.0,6.304,25
53469,231062,1,1,0,0.0,0.6,0
53470,154182,3,21,0,0.0,4.988,0
53471,69526,1,3,0,0.0,1.4,0
53472,123951,1,10,0,0.0,0.723,22
53473,220913,1,12,0,0.0,0.6,0
53474,220986,1,4,0,0.0,0.6,0
53475,117568,1,1,0,0.0,0.6,0
53476,93193,1,12,0,0.0,0.602,26
53477,68112,1,1,0,0.0,0.966,0
53478,219413,1,1,0,0.0,0.6,0
53479,79002,4,52,0,0.0,1.629,0
53480,222497,1,1,0,0.0,0.652,29
53481,135165,1,4,0,0.0,0.6,0
53482,135163,2,6,0,0.0,0.6,0
53483,129853,1,10,0,0.0,0.6,90
53484,135168,1,2,0,0.0,0.6,45
53485,69510,1,16,0,0.0,0.6,0
53486,230934,1,1,0,0.0,1.4,0
53487,129634,2,16,0,0.0,1.751,60
53488,220921,1,1,0,0.0,0.6,0
